id,name,shelves,platforms,rating,review,dates,statuses,genres,franchises,developers,publishers,release_date,url,giantbomb_id
82797,Marvel's Spider-Man: Miles Morales,"{""Wish List"": {""date_added"": ""2020-11-07T17:22:37Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/""}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Marvel's Spider-Man"": {""url"": ""https://www.grouvee.com/games/franchise/4732-marvels-spider-man/""}, ""Spider-Man"": {""url"": ""https://www.grouvee.com/games/franchise/555-spider-man/""}}",{},{},2020-11-12,https://www.grouvee.com/games/82797-marvels-spider-man-miles-morales/,78950
17215,Pokémon Yellow: Special Pikachu Edition,"{""Played"": {""date_added"": ""2017-05-30T06:45:26Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Pikachu"": {""url"": ""https://www.grouvee.com/games/franchise/3397-pikachu/""}, ""Pok\u00e9mon"": {""url"": ""https://www.grouvee.com/games/franchise/418-pokemon/""}}","{""Game Freak, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=game-freak-inc""}}","{""Gradiente"": {""url"": ""https://www.grouvee.com/games/?publisher=gradiente""}, ""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}, ""The Pok\u00e9mon Company"": {""url"": ""https://www.grouvee.com/games/?publisher=the-pokemon-company""}}",1998-09-12,https://www.grouvee.com/games/17215-pokemon-yellow-special-pikachu-edition/,18673
73781,Hades,"{""Played"": {""date_added"": ""2020-11-24T13:29:22Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2018-12-07,https://www.grouvee.com/games/73781-hades/,71297
38540,Yo-kai Watch,"{""Played"": {""date_added"": ""2017-06-28T18:59:36Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},2,,"[{""date_started"": ""None"", ""date_finished"": ""2017-06-28"", ""seconds_played"": 50400, ""level_of_completion"": ""Main Story""}]",[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Youkai Watch"": {""url"": ""https://www.grouvee.com/games/franchise/2919-youkai-watch/""}}",{},{},2013-07-11,https://www.grouvee.com/games/38540-yo-kai-watch/,41934
43025,Bloodborne,"{""Played"": {""date_added"": ""2018-05-01T14:44:33Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},"{""FromSoftware, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=fromsoftware-inc""}, ""SCE Japan Studio"": {""url"": ""https://www.grouvee.com/games/?developer=sce-japan-studio""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}, ""Sony Computer Entertainment Australia"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-australia""}, ""Sony Computer Entertainment Europe"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-europe""}, ""Sony Interactive Entertainment"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-interactive-entertainment""}}",2015-03-24,https://www.grouvee.com/games/43025-bloodborne/,46569
66239,Shenmue I & II,"{""Played"": {""date_added"": ""2020-05-25T07:19:25Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},2,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Compilation"": {""url"": ""https://www.grouvee.com/games/?genre=compilation""}}","{""Shenmue"": {""url"": ""https://www.grouvee.com/games/franchise/434-shenmue/""}}",{},"{""Sega"": {""url"": ""https://www.grouvee.com/games/?publisher=sega""}}",2018-08-21,https://www.grouvee.com/games/66239-shenmue-i-ii/,68002
16,Xenoblade Chronicles,"{""Played"": {""date_added"": ""2018-02-19T19:14:46Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Xeno"": {""url"": ""https://www.grouvee.com/games/franchise/2454-xeno/""}, ""Xenoblade"": {""url"": ""https://www.grouvee.com/games/franchise/4276-xenoblade/""}}",{},{},2010-06-10,https://www.grouvee.com/games/16-xenoblade-chronicles/,26920
30531,Prototype 2,"{""Played"": {""date_added"": ""2017-05-30T06:40:42Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Prototype"": {""url"": ""https://www.grouvee.com/games/franchise/926-prototype/""}}","{""Radical Entertainment Inc."": {""url"": ""https://www.grouvee.com/games/?developer=radical-entertainment-inc""}}","{""Activision"": {""url"": ""https://www.grouvee.com/games/?publisher=activision""}}",2012-04-24,https://www.grouvee.com/games/30531-prototype-2/,33345
82813,Demon's Souls,"{""Wish List"": {""date_added"": ""2020-11-14T05:53:01Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/""}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Souls"": {""url"": ""https://www.grouvee.com/games/franchise/2003-souls/""}}",{},{},2020-11-12,https://www.grouvee.com/games/82813-demons-souls/,78966
32404,Dragon Age: Inquisition,"{""Played"": {""date_added"": ""2017-05-30T16:20:11Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Dragon Age"": {""url"": ""https://www.grouvee.com/games/franchise/1805-dragon-age/""}}","{""BioWare"": {""url"": ""https://www.grouvee.com/games/?developer=bioware""}}","{""Electronic Arts"": {""url"": ""https://www.grouvee.com/games/?publisher=electronic-arts""}}",2014-11-18,https://www.grouvee.com/games/32404-dragon-age-inquisition/,35398
89653,Dungeon Encounters,"{""Wish List"": {""date_added"": ""2021-10-25T17:01:07Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 63}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2021-10-14,https://www.grouvee.com/games/89653-dungeon-encounters/,84126
37498,Dark Souls II,"{""Played"": {""date_added"": ""2020-06-30T07:55:38Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Souls"": {""url"": ""https://www.grouvee.com/games/franchise/2003-souls/""}}","{""FromSoftware, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=fromsoftware-inc""}}","{""FromSoftware, Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=fromsoftware-inc""}, ""Namco Bandai Games Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=namco-bandai-games-inc""}}",2014-03-11,https://www.grouvee.com/games/37498-dark-souls-ii/,40798
75265,Persona 5 Royal,"{""Backlog"": {""date_added"": ""2021-07-08T09:29:09Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Megami Tensei"": {""url"": ""https://www.grouvee.com/games/franchise/593-megami-tensei/""}, ""Persona"": {""url"": ""https://www.grouvee.com/games/franchise/869-persona/""}, ""Persona 5"": {""url"": ""https://www.grouvee.com/games/franchise/3867-persona-5/""}, ""Shin Megami Tensei"": {""url"": ""https://www.grouvee.com/games/franchise/715-shin-megami-tensei/""}}","{""P Studio"": {""url"": ""https://www.grouvee.com/games/?developer=p-studio""}}","{""Atlus Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?publisher=atlus-co-ltd""}}",2019-10-31,https://www.grouvee.com/games/75265-persona-5-royal/,72602
59544,Zanki Zero: Last Beginning,"{""Backlog"": {""date_added"": ""2021-09-30T05:16:58Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/"", ""order"": 42}}",{},,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},"{""Lancarse"": {""url"": ""https://www.grouvee.com/games/?developer=lancarse""}, ""Spike Chunsoft"": {""url"": ""https://www.grouvee.com/games/?developer=spike-chunsoft""}}","{""Spike Chunsoft"": {""url"": ""https://www.grouvee.com/games/?publisher=spike-chunsoft""}}",2018-07-05,https://www.grouvee.com/games/59544-zanki-zero-last-beginning/,61491
77280,Horace,"{""Played"": {""date_added"": ""2021-01-21T07:31:01Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Minigame Collection"": {""url"": ""https://www.grouvee.com/games/?genre=minigame-collection""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}}",{},"{""Paul Helman"": {""url"": ""https://www.grouvee.com/games/?developer=paul-helman""}}","{""505 Games"": {""url"": ""https://www.grouvee.com/games/?publisher=505-games""}}",2019-07-18,https://www.grouvee.com/games/77280-horace/,74371
9058,Resistance: Fall of Man,"{""Played"": {""date_added"": ""2017-05-30T06:43:01Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}}","{""Resistance "": {""url"": ""https://www.grouvee.com/games/franchise/1417-resistance/""}}","{""Insomniac Games"": {""url"": ""https://www.grouvee.com/games/?developer=insomniac-games""}}","{""Sony Interactive Entertainment"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-interactive-entertainment""}}",2006-11-14,https://www.grouvee.com/games/9058-resistance-fall-of-man/,9741
44852,What Remains of Edith Finch,"{""Played"": {""date_added"": ""2020-05-11T09:00:55Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}","{""The Unfinished Swan"": {""url"": ""https://www.grouvee.com/games/franchise/3806-the-unfinished-swan/""}}",{},{},2017-04-25,https://www.grouvee.com/games/44852-what-remains-of-edith-finch/,48329
41058,Uncharted 4: A Thief's End,"{""Played"": {""date_added"": ""2017-05-30T06:43:23Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Uncharted"": {""url"": ""https://www.grouvee.com/games/franchise/1609-uncharted/""}}",{},{},2016-05-10,https://www.grouvee.com/games/41058-uncharted-4-a-thiefs-end/,44507
34772,Axiom Verge,"{""Backlog"": {""date_added"": ""2021-07-26T10:29:43Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/"", ""order"": 29}}",{},3,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}, ""Shoot 'Em Up"": {""url"": ""https://www.grouvee.com/games/?genre=shoot-em-up""}}",{},"{""BlitWorks"": {""url"": ""https://www.grouvee.com/games/?developer=blitworks""}, ""Sickhead Games"": {""url"": ""https://www.grouvee.com/games/?developer=sickhead-games""}, ""Thomas Happ Games, LLC"": {""url"": ""https://www.grouvee.com/games/?developer=thomas-happ-games-llc""}}","{""Thomas Happ Games, LLC"": {""url"": ""https://www.grouvee.com/games/?publisher=thomas-happ-games-llc""}}",2015-03-31,https://www.grouvee.com/games/34772-axiom-verge/,37976
43891,Hellblade: Senua's Sacrifice,"{""Played"": {""date_added"": ""2019-04-29T12:20:47Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}","{""Hellblade"": {""url"": ""https://www.grouvee.com/games/franchise/4592-hellblade/""}}","{""Ninja Theory Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=ninja-theory-ltd""}}","{""Ninja Theory"": {""url"": ""https://www.grouvee.com/games/?publisher=ninja-theory""}}",2017-08-08,https://www.grouvee.com/games/43891-hellblade-senuas-sacrifice/,47363
45619,Danganronpa V3: Killing Harmony,"{""Backlog"": {""date_added"": ""2021-09-06T13:41:07Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/"", ""order"": 36}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Music/Rhythm"": {""url"": ""https://www.grouvee.com/games/?genre=musicrhythm""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Dangan Ronpa"": {""url"": ""https://www.grouvee.com/games/franchise/2418-dangan-ronpa/""}}",{},{},2017-01-12,https://www.grouvee.com/games/45619-danganronpa-v3-killing-harmony/,49101
51058,Sid Meier's Civilization VI,"{""Played"": {""date_added"": ""2019-02-11T19:11:25Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",3,,[],[],"{""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}","{""Civilization"": {""url"": ""https://www.grouvee.com/games/franchise/93-civilization/""}, ""Sid Meier"": {""url"": ""https://www.grouvee.com/games/franchise/94-sid-meier/""}}","{""Firaxis Games"": {""url"": ""https://www.grouvee.com/games/?developer=firaxis-games""}}","{""2K Games"": {""url"": ""https://www.grouvee.com/games/?publisher=2k-games""}, ""Aspyr Media, Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=aspyr-media-inc""}}",2016-10-21,https://www.grouvee.com/games/51058-sid-meiers-civilization-vi/,53696
40287,The House in Fata Morgana,"{""Backlog"": {""date_added"": ""2021-09-06T13:44:25Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/"", ""order"": 41}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}","{""The House in Fata Morgana"": {""url"": ""https://www.grouvee.com/games/franchise/3815-the-house-in-fata-morgana/""}}","{""Novectacle"": {""url"": ""https://www.grouvee.com/games/?developer=novectacle""}}","{""FuRyu"": {""url"": ""https://www.grouvee.com/games/?publisher=furyu""}, ""MangaGamer"": {""url"": ""https://www.grouvee.com/games/?publisher=mangagamer""}, ""Novectacle"": {""url"": ""https://www.grouvee.com/games/?publisher=novectacle""}}",2012-12-27,https://www.grouvee.com/games/40287-the-house-in-fata-morgana/,43725
49636,Oxenfree,"{""Played"": {""date_added"": ""2020-08-10T07:38:45Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}",{},"{""Night School Studio"": {""url"": ""https://www.grouvee.com/games/?developer=night-school-studio""}}","{""Limited Run Games"": {""url"": ""https://www.grouvee.com/games/?publisher=limited-run-games""}, ""Night School Studio"": {""url"": ""https://www.grouvee.com/games/?publisher=night-school-studio""}}",2016-01-15,https://www.grouvee.com/games/49636-oxenfree/,52278
19143,Tales of Vesperia,"{""Played"": {""date_added"": ""2020-10-29T12:51:41Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",3,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Tales"": {""url"": ""https://www.grouvee.com/games/franchise/173-tales/""}}","{""8-4, Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=8-4-ltd""}, ""Namco Tales Studio Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=namco-tales-studio-ltd""}}","{""Namco Bandai Games Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=namco-bandai-games-inc""}}",2008-08-07,https://www.grouvee.com/games/19143-tales-of-vesperia/,20836
51688,Marvel's Spider-Man,"{""Played"": {""date_added"": ""2018-10-09T08:07:09Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}","{""Marvel"": {""url"": ""https://www.grouvee.com/games/franchise/160-marvel/""}, ""Marvel's Spider-Man"": {""url"": ""https://www.grouvee.com/games/franchise/4732-marvels-spider-man/""}, ""Spider-Man"": {""url"": ""https://www.grouvee.com/games/franchise/555-spider-man/""}}","{""Insomniac Games"": {""url"": ""https://www.grouvee.com/games/?developer=insomniac-games""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}}",2018-09-07,https://www.grouvee.com/games/51688-marvels-spider-man/,54233
22224,The Unfinished Swan,"{""Played"": {""date_added"": ""2017-05-30T06:41:27Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}","{""The Unfinished Swan"": {""url"": ""https://www.grouvee.com/games/franchise/3806-the-unfinished-swan/""}}","{""Armature Studio"": {""url"": ""https://www.grouvee.com/games/?developer=armature-studio""}, ""Giant Sparrow"": {""url"": ""https://www.grouvee.com/games/?developer=giant-sparrow""}, ""SCE Studio Santa Monica"": {""url"": ""https://www.grouvee.com/games/?developer=sce-studio-santa-monica""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}, ""Sony Computer Entertainment Europe"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-europe""}, ""Sony Interactive Entertainment"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-interactive-entertainment""}}",2012-10-17,https://www.grouvee.com/games/22224-the-unfinished-swan/,24301
43091,Inside,"{""Played"": {""date_added"": ""2019-01-14T10:13:42Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",4,,[],[],"{""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}",{},"{""Playdead"": {""url"": ""https://www.grouvee.com/games/?developer=playdead""}}","{""Playdead"": {""url"": ""https://www.grouvee.com/games/?publisher=playdead""}}",2016-06-29,https://www.grouvee.com/games/43091-inside/,46558
24951,Tomb Raider,"{""Played"": {""date_added"": ""2017-05-30T06:40:26Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Tomb Raider"": {""url"": ""https://www.grouvee.com/games/franchise/203-tomb-raider/""}}","{""Crystal Dynamics, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=crystal-dynamics-inc""}, ""Eidos Studios Montreal"": {""url"": ""https://www.grouvee.com/games/?developer=eidos-studios-montreal""}, ""Nixxes Software BV"": {""url"": ""https://www.grouvee.com/games/?developer=nixxes-software-bv""}, ""Square Visual Works"": {""url"": ""https://www.grouvee.com/games/?developer=square-visual-works""}, ""United Front Games"": {""url"": ""https://www.grouvee.com/games/?developer=united-front-games""}}","{""Eidos Interactive"": {""url"": ""https://www.grouvee.com/games/?publisher=eidos-interactive""}, ""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2013-03-05,https://www.grouvee.com/games/24951-tomb-raider/,27312
57438,Assassin's Creed Origins,"{""Played"": {""date_added"": ""2018-10-28T12:47:49Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Assassin's Creed"": {""url"": ""https://www.grouvee.com/games/franchise/769-assassins-creed/""}}",{},{},2017-10-27,https://www.grouvee.com/games/57438-assassins-creed-origins/,59450
73,Mass Effect 3,"{""Played"": {""date_added"": ""2017-05-30T06:54:00Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Mass Effect"": {""url"": ""https://www.grouvee.com/games/franchise/1696-mass-effect/""}}",{},{},2012-03-06,https://www.grouvee.com/games/73-mass-effect-3/,29935
51534,Watch Dogs 2,"{""Backlog"": {""date_added"": ""2020-10-06T07:52:36Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Driving/Racing"": {""url"": ""https://www.grouvee.com/games/?genre=drivingracing""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Watch Dogs"": {""url"": ""https://www.grouvee.com/games/franchise/3490-watch-dogs/""}}","{""Ubisoft Montreal Studios"": {""url"": ""https://www.grouvee.com/games/?developer=ubisoft-montreal-studios""}}","{""Ubisoft Entertainment"": {""url"": ""https://www.grouvee.com/games/?publisher=ubisoft-entertainment""}}",2016-11-15,https://www.grouvee.com/games/51534-watch-dogs-2/,54066
74775,Rune Factory 5,"{""Wish List"": {""date_added"": ""2021-01-17T08:30:36Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/""}}",{},,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}, ""Simulation"": {""url"": ""https://www.grouvee.com/games/?genre=simulation""}}","{""Rune Factory"": {""url"": ""https://www.grouvee.com/games/franchise/1869-rune-factory/""}}",{},{},2021-05-20,https://www.grouvee.com/games/74775-rune-factory-5/,72144
68461,Xenoblade Chronicles 2: Torna - The Golden Country,"{""Played"": {""date_added"": ""2019-02-11T19:11:19Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",3,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Xeno"": {""url"": ""https://www.grouvee.com/games/franchise/2454-xeno/""}, ""Xenoblade"": {""url"": ""https://www.grouvee.com/games/franchise/4276-xenoblade/""}}","{""Monolith Software, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=monolith-software-inc""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2018-09-21,https://www.grouvee.com/games/68461-xenoblade-chronicles-2-torna-the-golden-country/,70135
88240,WarioWare: Get It Together!,"{""Played"": {""date_added"": ""2021-10-02T15:13:05Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 315}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",4,,[],[],"{""Minigame Collection"": {""url"": ""https://www.grouvee.com/games/?genre=minigame-collection""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}}","{""Wario"": {""url"": ""https://www.grouvee.com/games/franchise/681-wario/""}, ""WarioWare"": {""url"": ""https://www.grouvee.com/games/franchise/1434-warioware/""}}",{},{},2021-09-10,https://www.grouvee.com/games/88240-warioware-get-it-together/,83058
33327,Ys: Memories of Celceta,"{""Played"": {""date_added"": ""2021-07-19T07:07:42Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 296}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Ys"": {""url"": ""https://www.grouvee.com/games/franchise/352-ys/""}}","{""Nihon Falcom Corp."": {""url"": ""https://www.grouvee.com/games/?developer=nihon-falcom-corp""}}","{""Nihon Falcom Corp."": {""url"": ""https://www.grouvee.com/games/?publisher=nihon-falcom-corp""}, ""NIS America, Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=nis-america-inc""}, ""XSEED Games"": {""url"": ""https://www.grouvee.com/games/?publisher=xseed-games""}}",2012-09-27,https://www.grouvee.com/games/33327-ys-memories-of-celceta/,36409
38615,Transistor,"{""Played"": {""date_added"": ""2019-08-28T05:17:21Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}, ""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}",{},{},{},2014-05-20,https://www.grouvee.com/games/38615-transistor/,42012
49377,Slime Rancher,"{""Played"": {""date_added"": ""2021-10-17T11:35:40Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 320}}",{},3,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}}","{""Slime Rancher"": {""url"": ""https://www.grouvee.com/games/franchise/4984-slime-rancher/""}}",{},{},2017-08-01,https://www.grouvee.com/games/49377-slime-rancher/,52163
